product_id,price,timestamp,url,name,current_price,original_price,currency,image_url,target_price,email,telegram_chat_id,created_at,last_checked,alert_sent
2,84558.0,2026-05-22 13:22:09,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
2,82900.0,2026-05-23 07:52:09,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 07:53:52,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,675.0,2026-05-23 07:53:52,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,799.0,2026-05-23 07:54:25,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,675.0,2026-05-23 07:54:25,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
1,3999.0,2026-05-23 07:55:18,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
2,82900.0,2026-05-23 07:55:33,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 07:55:44,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
1,3999.0,2026-05-23 07:57:12,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
2,82900.0,2026-05-23 07:57:26,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 07:57:36,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
1,3999.0,2026-05-23 07:58:33,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
1,3999.0,2026-05-23 07:58:35,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
2,82900.0,2026-05-23 07:58:48,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
2,82900.0,2026-05-23 07:58:50,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
1,3999.0,2026-05-23 07:58:54,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
3,799.0,2026-05-23 07:58:59,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,799.0,2026-05-23 07:59:01,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
2,82900.0,2026-05-23 07:59:17,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 07:59:28,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
4,33999.0,2026-05-23 07:59:58,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
1,3999.0,2026-05-23 08:00:47,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
1,3999.0,2026-05-23 08:02:17,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
2,82900.0,2026-05-23 08:02:36,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 08:02:46,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
4,33999.0,2026-05-23 08:03:06,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
1,3999.0,2026-05-23 08:06:16,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
3,799.0,2026-05-23 08:06:18,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,630.0,2026-05-23 08:06:18,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
2,82900.0,2026-05-23 08:06:29,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 08:06:38,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,675.0,2026-05-23 08:06:39,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
3,799.0,2026-05-23 08:06:40,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
4,33999.0,2026-05-23 08:07:04,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
1,3999.0,2026-05-23 08:07:26,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
2,82900.0,2026-05-23 08:07:40,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 08:07:50,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
4,33999.0,2026-05-23 08:08:13,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
1,3999.0,2026-05-23 08:08:53,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
4,3999.0,2026-05-23 08:08:57,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
4,3999.0,2026-05-23 08:09:01,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
2,82900.0,2026-05-23 08:09:01,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
3,799.0,2026-05-23 08:09:09,https://www.amazon.com/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,675.0,999.0,$,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,750.0,alert-test@gmail.com,999888777,2026-05-23 07:53:52,2026-05-23 08:19:39,1
4,3999.0,2026-05-23 08:09:17,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
4,3999.0,2026-05-23 08:09:27,https://www.amazon.in/200MasterPixel-Dimensity-7400-Ultra-CrystalRes-Charging/dp/B0GF22T5WM/ref=sr_1_1_sspa?crid=2VNRI9ENVW0V3&dib=eyJ2IjoiMSJ9.sYIXWpmu2rZIPUcCz5V0FK8bbSi11FjxQkX2WKoVjzBmx5Jaw6qjbWg3IPvs9G7EbYMNEym-qUZC-g33tYpotSrRUkeGHJpCxWri67OI2COuWmR1H-Pp7z49BO9Ni8BDfV-zNKQrxHXmQHcg0co0nTcGmf6hV5wrNUP6O93x2n_hJuFmzx7bY4N6bpVW_VFO-Zm8XnHU1frIAsx9frLhSLq_B5ZE4Cw3vaevRNz9UvI.YtyZgAFETSWZRnTdw75l9fZbbyg40aX1-wu7P35JPP8&dib_tag=se&keywords=redmi%2Bnote%2B15%2Bpro%2B5g&qid=1779521743&sprefix=redmi%2B%2Caps%2C342&sr=8-1-spons&aref=ySnbgwooAP&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,REDMI Note 15 Pro 5G (Silver Ash 8GB+256GB) | 200MasterPixel OIS Camera | Dimensity 7400-Ultra | 17.3cm CrystalRes AMOLED Screen | IP66/68/69/69K | Mega 6580mAh Si/C Battery | 45W Fast Charging,33999.0,34999.0,₹,https://m.media-amazon.com/images/I/81UgjzCNSrL._SX425_.jpg,30999.0,,,2026-05-23 07:59:58,2026-05-23 08:19:58,0
1,3999.0,2026-05-23 08:10:48,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
1,3999.0,2026-05-23 08:10:48,https://www.amazon.in/dp/B09G3HRMVB,Amazon Product,3999.0,4999.0,₹,https://images-na.ssl-images-amazon.com/images/I/71IszT7t7FL._AC_SL1500_.jpg,799.0,user1@example.com,,2026-05-23 07:51:54,2026-05-23 08:19:18,0
2,82900.0,2026-05-23 08:10:56,https://www.amazon.in/dp/B08N5WRWNW,Apple MacBook Air Laptop M1 Chip,82900.0,92900.0,₹,https://images-na.ssl-images-amazon.com/images/I/71TPda7cwUL._AC_SL1500_.jpg,999.0,user3@example.com,,2026-05-23 07:52:09,2026-05-23 08:19:29,0
